id,title,release_date,runtime,vote_average,vote_count,genre_ids,cast_person_ids
168777,The Wolf at the Door,1986-09-05,90,5.25,12,[18],"[55636, 2201, 24381, 1564, 1150832, 47153, 121511, 34865, 24930, 938253, 4742187, 69180, 70354, 1150833, 39334, 35919, 1077853, 1116664, 1421520, 167441, 2553240, 117947, 72372, 1095774, 4269864, 235960, 568257, 1515005, 123136, 1440929, 1566, 88537, 2201576, 2949248, 2271873, 1278767]"
312485,Et skud fra hjertet,1986-09-12,77,6.5,2,"[878, 53]","[234401, 1151251, 2477503, 121522, 579203, 2921986, 1150824, 1436813, 1501655, 2921988, 41905, 1436859, 1244882]"
33420,Murder in the Dark,1986-09-19,98,5.8,5,[80],"[114542, 1434336, 47151, 73925, 69180, 88544, 1434337, 6135, 88145, 579206, 202581, 1098516, 1434338, 420453, 1433925, 1434339, 1433877, 1047988, 110578, 1434340, 1434343, 1434344, 101636, 1151250, 1566, 355177, 1159352, 1433874, 3412, 1374822, 88537, 1434349, 1181, 1434350, 1434351, 1434352, 35813]"
221594,Ballerup Boulevard,1986-10-03,79,6.0,1,[18],"[1319719, 1477672, 1477673, 69180, 74621, 1011094, 231064, 137366, 936774, 121526, 1125871, 73925, 40426, 1265751, 2101893, 1515035, 1438063, 2101894, 2101895, 2101896, 2101897, 2101898, 2101899, 949054, 2101900, 2101901, 2101902, 2101903, 2101904, 2101905, 2101906, 1171247]"
531292,Eddie Holm's Second Life,1986-10-11,89,0.0,0,[35],"[41907, 107264]"
52547,Barndommens gade,1986-11-07,90,5.3,12,[18],"[1564, 1045277, 1045276, 117955, 298813, 111599, 1045280, 225914, 70354, 1045281, 1430001, 1045282, 1430004, 1430006, 1147068, 1011094, 1430005, 563930, 1025546, 4742187, 88145, 579204, 1430002, 578339, 579158, 1430003, 72362, 4175462, 234971, 1045287]"
48792,"Walter and Carlo, Part II, Yes, It's Daddy",1986-11-28,79,4.5,4,[35],"[91637, 91636, 935445, 283353, 4469, 1287577, 73214, 111599, 558077, 311446, 121556, 68454, 72362, 1515019, 1169333, 1515020, 19357, 1515021, 1430163, 1433886, 1445275, 1429863, 1515022, 1515023, 1515024, 1515026, 1515027, 1515028, 1515029, 1515030]"
197958,Burning Hearts,1986-12-26,114,6.5,2,[35],"[111599, 298813, 119412, 225515, 1566, 1150549, 41905, 6140, 246194, 1010811, 1155234, 1045282, 579158, 588239, 145865, 202591, 1984428, 1105396, 1984429, 568604, 1984430, 1984431, 1984433, 1984434, 1984435, 1984436, 1984437, 1984438, 1119442, 1045288, 1433343]"
710615,"Hvor der er vilje, er der vej",1986-12-28,0,8.0,1,"[18, 10770, 80]","[73930, 19358, 209388, 1119438, 209398, 568825, 91635, 1436035, 1944591, 121511, 579029, 1434323, 1127466, 1436035, 72372, 1431697, 1045290, 4288702, 1433347, 1116456, 568841, 568917, 582342, 5248790, 1501655, 5248792]"
1247971,The Red Forest: An Oracle in Nine Illustrations,1987-01-01,34,0.0,0,[],"[1727434, 4549005, 550267, 4549006]"
368250,Final Act,1987-01-23,0,4.0,1,[35],"[1098498, 1428493, 106534, 1034508, 47155, 1293839, 202598, 1169333, 935445, 209386, 579158, 19356, 117939, 936776, 229176, 1010811, 1438051, 72912, 142907, 1030328, 47151]"
423305,Jeg elsker dig,1987-01-30,0,0.0,0,[18],"[119412, 1045303, 1045302, 142667, 1077851]"
185061,Friends Forever,1987-02-06,90,6.4,10,[18],"[1096885, 1096887, 1096886, 1096924, 2562438, 1096920, 587064, 1096890, 1096916, 1553584, 2562435, 2562442, 1038577, 1347396, 121526, 2562436, 1431685, 56196, 202581, 1268913, 2562439, 2562440, 2562443, 1430052, 2082410, 2562444, 2562445, 2562446, 2562447, 2562448, 1030318]"
56862,Peter von Scholten,1987-02-27,113,5.3,3,"[18, 36]","[73925, 3880, 1024874, 209396, 4456, 47155, 121524, 73214, 563754, 578973, 64122, 1436030, 51208, 578959, 298813, 420453, 73213, 1025546, 1433092, 1436031, 64125, 579199, 1045281, 15088, 1245628, 186052, 1172079, 1010811, 1436034, 1436035, 202626, 202613, 1436036, 1616643]"
1478485,Jeg ville først finde sandheden,1987-04-04,0,0.0,0,[],[]
694122,Sorg-agre,1987-05-04,62,2.0,1,[18],"[578949, 1430057, 1564, 121543, 88144]"
328200,Finn og Jakob som elektrikere,1987-08-01,0,8.0,1,[35],"[1032118, 64790]"
11832,Babette's Feast,1987-08-11,104,7.21,420,[18],"[19092, 70635, 47155, 1022633, 1429989, 6657, 47153, 1114530, 1116664, 1429988, 202575, 1429990, 209398, 1116665, 34862, 142907, 142906, 142929, 72912, 1077849, 229176, 579197, 579203, 258901, 1106160, 1429994, 584141, 202619, 1429995, 579158]"
128900,Hip Hip Hurrah!,1987-09-04,110,4.4,8,[18],"[1640, 1158267, 579204, 73638, 69180, 1045302, 2244, 3880, 55886, 3884, 47153, 47151, 1068313, 6001, 225840, 142906, 571497, 225914, 117939, 1158279, 1086476, 935784, 46134, 64125, 68454, 1158286, 1158287, 105099, 579195, 576477, 1125871, 31200]"
29445,Epidemic,1987-09-11,106,5.7,128,"[18, 27]","[42, 56878, 2187787, 1646, 2187789, 2187790, 4482023, 4482028, 2187791, 73925, 2187792, 1138034, 1433695, 2187793, 2187794, 1656523, 2187796, 2187797, 2187798, 212494, 4482026, 4482027, 4482029, 4482030, 4482031, 51208, 1441885]"
39117,Negerkys og labre larver,1987-10-09,62,3.0,3,"[18, 10751]","[1367272, 1678585, 20258, 1045302, 1045288, 119412, 1678586, 1144342, 1436004, 2922032, 2922033, 2922034, 2922035, 2922036, 2922038, 2922039, 2922040, 2922041, 2922042, 2922043, 2922044, 2012795, 2922046, 2922047, 2922048, 2922049, 2922050, 1034328, 1499111, 2922052, 40424]"
60478,The Fight For The Red Cow,1987-11-27,85,2.0,2,"[10751, 35]","[91637, 91636, 72912, 282873, 1433462, 69181, 582342, 73214, 64790, 114721, 1045282, 40420, 72362, 558077, 74620, 73929, 142906, 1024, 135949, 1433470, 936771]"
479321,Gangway i Tyrol,1987-12-01,0,0.0,0,"[35, 10402, 18]","[1898913, 1898914, 1898915, 1898916, 1898918, 1898920, 1898924, 1898927, 1459527, 4792684]"
11174,Pelle the Conqueror,1987-12-21,157,7.273,152,[18],"[68452, 2201, 68454, 55002, 532247, 72912, 1151162, 64973, 1147906, 1564, 115214, 70351, 592132, 1147091, 73093, 116611, 1151166, 1435987, 1435988, 1435989, 1365477, 1147101, 1436002, 1436011, 20258, 1435990, 1435991, 1430135, 1289677, 1435992, 1435993, 1435994, 1147097, 1147098, 1435995, 1435996, 1435998, 1425815, 1435999, 1436000, 1436001, 1436003, 1436004, 1436005, 1436006, 1436007, 1436008, 1436009, 1436010, 1127466]"
824494,Narko bag tremmer,1988-01-01,0,0.0,0,[],[]
180452,Nana,1988-01-01,0,9.0,1,[],"[127723, 2244, 1151822]"
148229,Holes in the Soup,1988-01-01,0,5.0,3,[35],"[202604, 105501]"
148225,Ung-TV med John & Aage,1988-01-01,0,0.0,0,[],"[202604, 105501]"
76317,Emma's Shadow,1988-01-01,93,6.8,10,"[18, 35]","[3402, 3853, 1045301, 1045300, 548365, 1045302, 137366, 1018024, 1045280, 1045303, 2244, 225513, 6130, 225515, 568835, 221671, 420453, 571497, 355177, 6135, 225512, 298813, 1430032, 1444750, 19351, 4742187]"
1436320,Opløsning,1988-01-25,0,0.0,0,[],"[73925, 2656684, 2298893, 1125871, 1616643, 6133, 101636, 1119438, 5254691, 1433091, 1434275, 2931016]"
798300,David or Goliath,1988-02-01,110,0.0,0,[],[]
423304,I morgen er det slut,1988-02-12,0,0.0,0,[35],"[1701032, 1701033, 1701034, 1701035, 1701036]"
168772,Rami og Julie,1988-03-04,90,7.0,1,[18],"[1564, 1150822, 1150824, 1045290, 1150826, 1150828, 4458, 24289, 1143305, 1954308, 5386640]"
1178520,Ringen,1988-03-27,0,0.0,0,[18],"[2417219, 1440794, 1147411, 558254, 202598, 4271834]"
374193,Opbrud,1988-04-15,0,2.0,2,"[35, 80, 18]","[2741061, 6133, 1553589, 1553590, 41905]"
1178058,Boksning,1988-04-25,0,0.0,0,[18],"[88492, 228218, 121521, 236992, 3884, 1434352, 563925, 40426, 1045280, 1747630, 1944591, 4270999, 4271000, 233870, 4271001, 1087001, 1560174, 1186]"
755011,Glashjertet,1988-05-16,0,0.0,0,[10751],[]
197270,Katinka,1988-08-19,96,4.3,6,"[10749, 18]","[121518, 73925, 19358, 202575, 47153, 73213, 323723, 68454, 936793, 202619, 1430053, 1433092, 72911, 2138562, 40426, 225512, 3407, 1151166, 1207277, 2138563, 2138564, 1440930, 1409324, 1435989, 1435993, 2138565]"
1178333,"Næste sommer, måske!",1988-09-12,81,0.0,0,[18],"[236987, 34865, 1147411, 4271401, 2095820, 202609, 1509597, 1515020, 85911]"
84652,Shower of Gold,1988-10-07,94,6.0,6,"[10751, 80]","[1534018, 1734312, 548365, 1734313, 298813, 225515, 1127462, 568824, 1445242, 6140, 40420, 1954315, 1030334, 202575, 91568, 2100648, 1444750, 202604, 1683992, 2100649]"
303620,Rødtotterne og Tyrannos,1988-10-14,69,2.0,1,"[10751, 12, 18, 14]","[1443553, 2180647, 2869892, 1442341, 3402, 2104170, 40424, 2869893, 3880, 111599, 119412, 88144, 88145, 74620, 2041029, 72911, 1045303, 2058020, 2869895, 19351, 936266, 1147097]"
33422,Murder in Paradise,1988-10-14,91,6.0,2,"[80, 18]","[114542, 1429865, 73925, 202581, 69180, 117961, 578973, 1443545, 6135, 111599, 1443546, 1433343, 72372, 559145, 51205, 1430142, 1348454, 1047988, 1443548, 579143, 1170689, 968589, 579206, 1434337, 88145, 1396018, 1434338, 32361, 1443549, 1443551, 1435823, 1443553, 1443554, 1443555, 63766, 1439622, 1169220, 1351730, 3344087, 2931016, 1831030, 4276788]"
297459,Baby Doll,1988-11-04,78,6.5,2,"[27, 53]","[1373973, 202629, 70354, 563754, 202593, 1034329, 4276788]"
176582,"Elvis Hansen, en samfundshjælper",1988-11-25,76,2.5,2,[35],"[202608, 69181, 47151, 1159036, 1236629, 935445, 1374800, 2440534, 2440536, 236992, 1024, 568825, 105903, 1430795, 1430053, 202598, 1045280, 15088, 1169334, 559145, 1030334, 559150, 2440538, 1176596, 2440539, 589441, 4276788]"
53278,The Jut-Nuts I,1988-12-26,90,5.2,10,"[10751, 35]","[64790, 1032118, 111599, 225515, 1433343, 936771, 121520, 225512, 1433347, 229223, 1260489, 1433349, 1430795, 1433350, 1433351, 1433352, 1433353, 1433354, 1433356, 1433357, 3344087]"
1511857,Smalfilmerens søn,1989-01-01,0,0.0,0,[],[]
1371236,Så langt øjet rækker - Dokumentarisme i Danmark,1989-01-01,0,0.0,0,[],[]
1172571,Hov! (Famous Last Words),1989-01-01,0,0.0,0,[27],[]
708539,Dagens helt,1989-01-01,0,0.0,0,[],"[1143305, 1151822, 3395, 64125, 202604, 563909, 2653249, 1433352, 2653251, 579158]"
70195,Linie 3 - 10 års jubilæumsshow,1989-01-01,98,6.7,3,"[10402, 35]","[73214, 558077, 558080]"
33449,Aarhus by Night,1989-01-27,95,5.6,11,[18],"[1348167, 1348168, 121521, 225515, 1443545, 121510, 1445303, 47153, 1445305, 1445306, 1445307, 1445309, 19357, 1443548, 1445311, 1445312, 1445313, 1445314, 1445315, 1445316, 1445317, 1445318, 1445319, 1445321, 1445322, 1445323, 1439382, 1445324, 1445325, 1445327, 1445328, 1177, 1439379]"
737564,Kærlighed uden stop,1989-02-03,0,4.0,1,[18],"[137366, 202624, 537019, 568846, 101636, 1025546, 1438063, 578957, 1438094, 355177, 1122766, 6135, 137367, 1438141, 1436813, 2791694, 1502603, 936266, 2791697]"
365632,Sallys Bizniz,1989-02-10,73,3.0,1,[18],"[323723, 1440804, 1287577, 298813, 225511, 3402, 1045302, 1445232, 1294351, 4462835, 4462836, 1024856, 1147067, 123136, 1396008, 2273044, 4462839, 4462840, 4462841, 1441080, 1319576, 4462842, 1147409, 4462843, 4462844, 4462845, 4462846, 2931016]"
269974,Isolde,1989-03-17,92,0.0,0,[18],"[1319711, 1158267, 1319712, 234401, 1433091, 1433092, 1433094, 1147089, 225516, 1430809, 72362, 142906, 117939, 1433095, 1169333, 1433096, 1158279, 1433097, 1433098, 2741061, 74921]"
755036,Tekno Love,1989-03-25,0,2.0,1,[18],[]
34870,Medea,1989-08-08,76,6.529,75,"[18, 10770]","[1646, 88144, 64125, 34865, 142906, 558254, 2661170, 202598, 2661172, 2661173, 73213, 1373973]"
755030,A World of Difference,1989-08-25,96,0.0,0,[18],"[3172172, 144972, 4680859]"
323381,Christian,1989-09-01,105,0.0,0,[18],"[2926981, 1122817, 1431690, 142906, 47228, 2926982, 2926983, 584141, 1030334, 1125871, 2123592, 2926984, 579197, 2138486, 1114530, 579158, 571497, 202581, 2926985, 2006353, 2926986, 2926987, 1186, 1159352, 32046, 38500, 2926988, 1284094, 36314, 2926990, 44865, 1348442, 1430148, 2926993, 2926994, 2926995, 1330694, 2926998, 2926999, 2927001, 2927002, 1310370, 2927003, 2927004, 2927005, 2927006, 2741061]"
532354,Lykken er en underlig fisk,1989-09-08,89,4.5,2,[18],"[1319719, 1045288, 202582, 73925, 1011094, 1430682, 568845, 6134, 1430709, 1086476, 2094770, 2094771, 202585, 2094772, 202626, 1515020, 2094773, 2094774, 91568]"
755025,En fremmed piges dagbog,1989-09-14,0,0.0,0,"[18, 10751]",[]
46859,Tarzan Mama Mia,1989-09-22,85,6.1,8,[10751],"[114542, 137571, 121518, 69012, 137574, 1147398, 1147400, 1147401, 1147402, 1147403, 1147405, 1147406, 1147407, 1147409, 957114, 1147411, 1024856, 1041545, 1147428, 1147429, 1147431, 83761, 3344087]"
33417,The Miracle in Valby,1989-10-06,80,5.167,12,"[10751, 12, 18, 14]","[1171490, 1151162, 123040, 1034336, 1171491, 47070, 227855, 40420, 3880, 119412, 936789, 40426, 98062, 1505626, 1505627, 73093, 927700, 234087, 91568]"
218968,Den røde tråd,1989-10-13,76,10.0,2,"[10402, 10751, 35]","[558077, 1430149, 1142662, 1430150, 1430151, 1430152, 1430153, 1024, 202629, 1430154, 73929, 1430155, 1430156, 1430157, 1430158, 1430159, 1430160, 1430161, 1430162, 1142664, 1430163, 1430164, 1430165, 1430166, 1430167]"
374187,En afgrund af frihed,1989-11-03,86,0.0,0,[18],"[1553584, 1374800, 15082, 927700, 563930, 2925564, 579205, 121511, 73213, 19356, 236987, 1125871, 3398, 225512, 70350, 1433462, 4742187]"
41929,Memories of a Marriage,1989-11-17,87,6.6,13,[18],"[64123, 563917, 47153, 563918, 4456, 6131, 563921, 563922, 1160509, 32361, 202629, 563925, 6140, 1440794, 1440796, 935445, 1440798, 298813, 1098508, 117939, 2180647, 1440804, 1294351, 3344087, 579158, 1176606, 1430148, 1440807, 1440808]"
48793,Walter and Carlo in America,1989-11-24,80,5.2,4,[35],"[91637, 91636, 3150, 46867, 72910, 47153, 131575, 1024, 105903, 225515, 589317, 589319, 589318, 111599, 83849, 1219172, 1173284, 1414440, 1239427, 166489, 1515034, 1433755, 1515035, 1515036, 184729, 1515037, 160124, 1515038, 1225384, 1515039, 1515040, 10224, 85366, 121851, 172658, 168771, 1239394, 198630, 1515042, 1515043]"
568648,The Knight of Justice,1989-12-08,45,4.8,5,[10751],"[2195904, 2244, 579204, 3402, 70351, 1441374, 1445296, 70354, 106536, 64125, 2200908, 1518998, 2094752, 2100618, 235960, 1045284, 1045288, 1174, 83761]"
53276,The Jut-Nuts III,1989-12-15,81,5.1,8,"[10751, 35]","[64790, 1032118, 202609, 225914, 225512, 6135, 121525, 1098508, 568257, 1273904, 1433359, 1010811]"
1478486,Ich bin auch ein Berliner,1990-01-01,0,0.0,0,[],[]
1465926,Skoller på Tre Falke,1990-01-01,0,0.0,0,"[35, 10751]",[1030331]
824496,Natlæger,1990-01-01,0,8.0,1,[],[]
520386,Kielgasten,1990-01-01,0,0.0,0,[10402],"[83761, 571496, 1442714, 231064]"
535253,A Modern Woman,1990-01-26,89,2.0,1,[10749],"[582341, 1405550, 88492, 1125871, 2244, 2082408, 1503452, 73213, 1147065, 1045281, 1566, 234401, 2082409, 2082410]"
84034,Dance of the Polar Bears,1990-02-05,89,6.2,8,"[18, 10751]","[1159684, 88544, 4459, 225512, 21192, 1159685, 1159686, 1119438, 202575, 1140881, 1433759, 4742187]"
206844,Camping,1990-02-09,0,3.0,0,[35],"[221670, 64122, 563755, 92104, 692664, 184881, 1151822, 1127466, 1430157, 225513, 148724, 1348168, 72912, 225515, 15085, 49813, 579158, 15088, 1156534, 2926944, 2926945, 2926946, 2926947]"
203979,Syrup,1990-03-16,114,4.6,7,"[18, 10751]","[119412, 111599, 3889, 559202, 1150549, 225515, 588239, 1442377, 145865, 1155234, 1319711, 3182663, 1086476, 121544, 1206534, 3182665, 1151251, 1441885, 3182666, 1984437, 1010811, 1147089, 1953736, 1396008, 3182670, 1045294, 3182671, 1984433, 3182672, 1105396, 2123592]"
277776,Perfect World,1990-04-30,80,0.0,0,[],"[1332448, 1332449, 568826, 1332450, 1332451, 1332452]"
707753,Min kone forstår mig ikke,1990-05-25,0,6.0,1,[35],"[88544, 4459, 1025544, 121525, 40424, 6120, 3407, 1140903, 1433756, 1433775]"
1172554,The Widow,1990-08-03,0,6.0,1,"[27, 10749]",[4246905]
196603,The Birthday Trip,1990-08-03,94,6.0,5,"[35, 18, 10770]","[3889, 1176596, 589441, 1176600, 1176601, 591240, 1138890, 275519, 1083424, 1176604, 1176605, 1176606, 1176608, 1176609, 1181, 1176611, 202568, 1176612, 1176613, 1176614, 1176615, 1176616, 1120294, 1139848, 1176617, 1176618, 1102676, 1176619, 1176620, 1176621, 1176622, 1176624, 591403, 1570465, 140218, 1176625, 1176626, 1137870, 1176627, 1176628, 202580, 1176629, 144972, 1176630, 2138585, 2138586, 2138587, 2138588, 987400, 2138589, 2138590, 2138591, 2138592]"
367599,Farlig leg,1990-08-24,91,2.5,2,[18],"[72372, 121521, 298813, 1534059, 1440941, 1433495, 64125, 1534062, 1077853, 2562370, 1115153]"
368198,Manden der ville være skyldig,1990-09-07,92,2.0,1,"[18, 878]","[105903, 18197, 1535208, 72371, 563755, 1459520, 69181, 101636, 2741061, 117939, 558253, 579204, 1664363, 1010811, 1433884, 1430014, 73214, 1119438, 1442381, 578957, 307686, 4290321]"
755044,Sangen om kirsebærtid,1990-09-21,0,0.0,0,[18],"[1142651, 4807210, 93485, 1436812, 1433877, 2104131, 4807212, 4807215, 4807217, 4807218, 4807219, 4807220, 4807221, 4793690, 2258589, 1438195, 4807222, 4807223, 4807209, 4807224, 3072702, 233871, 4807226, 4807227, 4807228, 1130453, 4807229, 4807230, 4807232, 4807233, 4807234, 4807235, 4807236, 1185]"
21973,Spring Tide,1990-10-05,104,4.9,10,"[18, 35, 10749]","[88143, 4460, 88144, 88145, 88146, 135952, 584141, 1032118, 6131, 1436812, 1436813, 420453, 225914, 1436817, 1436819, 1436820, 121520, 1045288, 1433529, 1436821, 1268913, 1436822, 1436823, 1436824, 1436825, 1436826, 1436827, 1206532, 1436828, 1436829, 1436830, 1436831, 71157, 4276788]"
755041,"Kys mor, skat!",1990-11-02,0,0.0,0,[18],[]
335538,Bananen - Skræl den før din nabo!,1990-11-16,0,0.0,0,"[28, 35]","[73213, 73925, 3399, 202573, 558077, 1236629, 1153733, 82533, 202568, 1313408, 2104040, 2104041, 1776260, 2104042, 233757, 2104045, 2104046, 2104047, 2104048, 1430163, 2104049, 2104050, 2104051]"
173644,Casanova,1990-12-07,76,0.0,0,[35],"[1156398, 231064, 4460, 73930, 68454, 3889, 938722, 1156407, 105903, 935445, 69181, 70350, 145865, 119412, 1430135, 77529, 105501, 15088, 579158, 1169334, 64124, 56877, 2234060, 1045282, 225914, 68554, 2234061, 2234062, 2234063]"
798532,De Nattergale: Det Ka' Jo Aldrig Gå Værre End Hiel Gal,1990-12-10,0,0.0,0,[],"[589318, 589319, 589317]"
1407152,Jul i storbyen,1990-12-23,0,0.0,0,"[35, 80, 10770]","[458515, 296385, 3344087, 5138911, 1725939, 4276787]"
795365,Cecilia,1991-01-01,0,0.0,0,[],"[4460, 40420, 1147906]"
757363,Bare løgn!,1991-05-06,0,0.0,0,[18],[]
309796,A Day in October,1991-09-06,97,4.0,2,[18],"[61962, 86474, 41640, 58663, 88492, 32361]"
60484,The Great Day on the Beach,1991-09-27,100,5.9,11,"[35, 10751]","[83761, 96937, 307686, 105903, 70069, 1045289, 935445, 1264480, 258901, 1954264, 1954265, 74714, 19357, 121522, 1954266, 1438141, 15082, 1954267, 1438232, 564599, 202619, 208172, 1433343, 1023, 2741061, 3881, 1954268, 47326, 56882, 4691177]"
53693,The Crumbs,1991-10-04,86,6.318,11,"[35, 10751]","[148724, 3880, 73213, 3402, 148725, 88145, 91637, 73214, 70351, 19356, 142667, 209386, 127723, 558253, 579153, 1443153, 1443154, 1443155, 559145, 1023, 1433877, 1176616, 1433343, 1140881, 3344087]"
38586,The Boys from St. Petri,1991-10-11,111,6.4,17,"[28, 18, 10752]","[1018, 3401, 84242, 3882, 34865, 6130, 202608, 72910, 558254, 21192, 1441376, 568824, 574265, 1180050, 584142, 357119, 1441377, 76392, 1440220, 1034336, 1441379, 41905, 1441381, 1441383, 1172089, 1441384, 64124, 1441385, 1441386, 579205, 2741061, 1024853, 1441387, 1343963, 1441388, 1441389, 1150549, 1176629, 1441391, 548365, 88143, 73215]"
395424,Superdame,1991-11-17,0,0.0,0,[10751],"[1150549, 1613186, 114542, 202580, 40420, 202629, 19357, 115214, 927700, 85911, 2926866, 2926867, 2926868, 2926869, 420453, 1443238, 72362, 1034508, 2926870, 2926871, 936789, 1443147, 579143, 2926872, 1441374]"
60471,The Hideaway,1991-11-29,70,6.5,18,[18],"[236606, 1098484, 121522, 1159686, 3889, 563910, 2741061, 2622095, 1175, 287752, 2622097, 2622098, 2622099, 1034329, 1045288, 2688960, 110577]"
54626,Høfeber,1991-12-20,0,6.7,3,"[18, 35]","[64123, 74620, 111599, 72912, 225516, 88145, 298813, 73929, 1143305, 1433094, 71154, 229223, 225515, 229176, 70354, 1442377, 121522, 1442378, 233757, 135755, 1023, 1442379, 202581, 548365, 3889, 70642, 1442380, 1442381, 1074440, 1564]"
149930,The Naked Trees,1991-12-25,100,6.0,2,"[18, 10749]","[88492, 936159, 6131, 115214, 6291, 1180056, 1159284, 927700, 3407, 70354, 1440928, 112317, 1436035, 1440929, 1440930, 1030330, 1440931, 121521, 2058058, 3635035]"
1268694,Husk lige videoen,1992-01-01,0,0.0,0,[],[]
148228,John & Aage: Huller i Suppen,1992-01-01,0,5.0,2,[],"[202604, 105501]"
418769,Mirror of the Planet,1992-03-02,87,5.0,3,[18],[]
1436299,Strudsen,1992-03-21,0,0.0,0,[],"[5254599, 5254600, 5254602, 5254603, 5254604, 5254605, 5254606, 5254607]"
1440146,Ankomst 23:30,1992-04-03,0,0.0,0,[18],"[202578, 1313407, 225914, 1045280]"
363248,Karlsvognen,1992-07-03,102,6.5,2,"[10751, 53, 35]","[83849, 930595, 1535202, 1535203, 1050950, 1483183, 1535205, 1535206, 1535207, 56392]"
274990,Sofie,1992-09-25,152,4.5,8,[18],"[3880, 47153, 38127, 2244, 202568, 4456, 1119438, 935445, 1024878, 19356, 2562370, 145867, 2562371, 2562372, 2562373, 119412, 1018024, 88145, 70354, 568835, 225843, 563921, 202573, 2562374, 2562375, 2562376, 2562378, 2562380, 2104157, 2562383, 4276788]"
29097,The Snooks,1992-10-02,89,5.6,9,[10751],"[83849, 88146, 1034336, 121556, 221671, 105903, 72911, 1034337, 1023, 19358, 1034338, 1034339, 1034340, 3407, 121522, 41905, 202568, 578339]"
1277403,Mens vi venter på retfærdigheden,1992-10-04,75,0.0,0,"[35, 10770]",[1434337]
56993,Jasper's Ghost,1992-10-09,75,5.0,5,"[10751, 35]","[307686, 88146, 225515, 589036, 47151, 111599, 1119438, 40424, 71157, 202629, 1434337, 3889, 1441021, 1441022]"
60469,Pain of Love,1992-10-30,120,6.5,12,[18],"[6122, 225515, 4459, 927700, 1178387, 1184544, 1184546, 258901, 1439411, 1476856, 1430061, 1439382, 1518827, 1445317, 564610, 1518828, 1127445, 1518829, 1501655, 1443548, 1518830, 1178390, 1518831, 1518832, 1098508, 1518833, 1518834, 1518835, 1518836, 1518837, 1518838, 1518839, 1518840, 1518841, 1518842, 1518843, 1518844, 1518845, 1518846, 1518847, 1518849]"
71844,Crumb at a Gallop,1992-12-04,97,7.382,17,"[10751, 35]","[148724, 73213, 3880, 3402, 148725, 19356, 70351, 88145, 91637, 202573, 47151, 142667, 127723, 3401, 1159684, 1443155, 231064, 225512, 51205, 1106160, 1010811, 1054388, 72911, 1034508, 1140881]"
359821,Russian Pizza Blues,1992-12-18,87,6.0,5,[35],"[458515, 30405, 1499279, 81231, 72362, 1440929, 296385, 1747630, 3402, 977226, 1025544, 1447340, 1441021, 2436971, 1176629, 1174, 4276787, 1441374, 1553589, 3344087, 1725939, 3881, 1433356, 6120, 137366]"
824878,Alle disse dage,1993-01-01,0,0.0,0,[],[]
728924,Tvangsritualer,1993-01-01,7,0.0,0,[],"[110047, 1564]"
324503,John & Aage (a)live with band,1993-01-01,135,6.0,2,"[10402, 35]","[202604, 105501]"
728915,100 meter fri,1993-01-15,3,0.0,0,[18],"[4470258, 4470259, 4470360, 4470362, 4470363]"
55148,The Russian Singer,1993-01-15,92,6.0,1,"[80, 18]","[88492, 96519, 2244, 1974787, 236836, 550752, 578949, 1290358, 2013522, 2095965, 1341958, 2095966, 2095967, 87083, 2095969, 1045282, 1119438, 2095971, 2095972, 1980435, 2095975, 562633, 935326, 2095977, 2095978, 2095979, 2095980, 2095981, 2095982, 2095983, 2095985, 2095986, 2095988, 2095989, 2095990, 2095991, 1389495, 2095992]"
42613,Stolen Spring,1993-01-29,90,6.8,20,[18],"[64123, 3401, 209396, 1151247, 1440929, 1441905, 584141, 548365, 1119438, 72910, 568835, 40298, 258901, 202573, 51205, 1441017, 40299, 1441013, 234401, 1190700, 927700, 40420, 4459, 1429905, 6140, 1430001, 1441014, 1430142, 579199, 1025546, 73213, 186052, 1127466, 2298893, 2931016, 1441015, 5706042, 202581, 1430130, 1441019, 5706048, 5244450]"
57262,Fish Out of Water,1993-02-26,97,6.0,13,"[35, 18]","[83761, 1045288, 69012, 1030328, 1045289, 202568, 579204, 1045290, 202573, 202607, 618514, 1045291, 202574, 233871, 105501, 1440823, 1440824, 1440825, 1440826, 1440827, 933020, 1440828, 1435848, 1440829, 1440830, 1440831, 1440832, 1273904, 1440833, 1440835, 1440836, 1180047, 1440838, 1440839, 1440840, 1180058, 1440841, 1170689, 1440842, 571496]"
33070,The Screaming Throats,1993-03-07,65,7.1,7,[35],"[110046, 4457, 3891, 64122, 1564, 110047, 202604, 1268617, 1440933, 1440934]"
757371,Hvordan vi fik vores naboer,1993-03-26,0,0.0,0,[35],[]
179692,Pretty Boy,1993-03-26,86,5.0,12,[18],"[32685, 1167953, 1273903, 1273904, 1273905, 1273906, 112735, 1119438, 73228, 2896851, 2090541, 1167830, 579188, 2041029, 2101876, 1268913, 1631443, 1439298, 2998456, 84242, 3399, 1176613, 1176596, 2647684, 2998457, 2998458, 2998459, 2998460, 1177, 2998461, 2998462, 2998463, 1433296, 2998464, 1436813, 2998465, 1430058, 2998466, 2998467, 1174, 2998468, 2998469, 2998470, 1954354, 2138589, 1430003, 105501, 2998475, 2998477, 2998479, 2998480, 2680021, 2998482, 2998483, 2998484]"
